"id","boundary_id","x","y"
120555,1,719,770
168520,1,558,184
72997,1,1218,1283
19255,2,2475,1902
94138,1,890,1079
187102,1,261,94
179721,1,430,130
182717,1,433,116
101738,2,2388,941
48959,1,1322,1476
179774,1,1075,130
3692,1,829,1972
155649,1,68,275
123657,2,2324,751
22637,2,2481,1862
165833,1,562,193
42722,2,2426,1583
160823,1,690,207
184490,1,152,107
165930,1,659,193
179568,1,1074,131
64948,1,811,1331
98161,1,854,1003
125740,1,421,738
189716,1,355,86
96591,1,890,1028
76199,1,829,1265
22971,1,815,1859
15250,2,2494,1949
121446,1,350,764
13212,2,2485,1954
84177,1,848,1213
197808,2,2256,30
68777,1,1519,1308
43876,2,2447,1564
191125,1,204,81
449,1,1363,1988
118948,1,739,781
27001,1,901,1823
41863,2,2428,1597
130652,1,591,714
103925,2,2373,897
189342,1,312,87
81592,1,1403,1230
147332,2,2267,447
25260,2,2480,1841
188198,1,185,90
91239,1,893,1142
17985,2,2497,1926
98282,2,2405,1002
2500,1,889,1976
168048,1,618,186
79337,1,1325,1245
40968,2,2430,1612
107851,2,2361,852
20504,1,738,1883
23715,1,805,1853
138249,2,2291,626
133666,1,488,700
73735,1,1203,1279
159499,1,719,212
134018,1,509,698
46589,2,2423,1517
3652,1,789,1972
2979,1,798,1974
185412,1,1225,103
171876,1,979,169
175047,2,2276,153
61023,1,1503,1350
72210,2,2415,1288
142306,2,2280,548
194372,1,363,69
82745,2,2411,1223
40616,2,2438,1618
36052,2,2441,1694
70107,1,1126,1299
178705,1,1042,135
95736,1,907,1045
6064,1,882,1966
142979,1,51,534
112116,2,2363,826
168633,1,896,184
198679,1,1361,20
19360,1,718,1900
15980,1,736,1946
41241,1,1193,1607
26293,1,866,1830
67169,1,1123,1318
42357,2,2428,1589
33381,1,1087,1736
34795,2,2456,1715
19843,2,2486,1893
164656,1,883,197
181230,1,397,123
11936,1,971,1956
49168,1,1356,1473
37989,1,1152,1662
196652,1,1333,43
92342,2,2407,1119
69814,1,1157,1301
151240,1,47,367
113046,2,2357,820
183068,1,390,114
122454,1,718,758
37759,1,1153,1666
165439,2,2279,195
48185,1,1336,1490
157951,2,2275,227
147913,1,33,434
192456,1,350,77
125727,1,408,738
171999,1,530,168
163867,1,888,199
157092,2,2258,245
52732,1,1411,1415
129524,1,547,718
74570,1,1299,1275
47746,1,1300,1497
156984,1,68,247
22799,1,766,1860
141936,1,51,555
159264,1,708,213
189326,1,296,87
148420,1,34,423
148159,2,2266,429
93680,1,892,1089
113478,1,769,817
195389,2,2271,59
64835,1,1068,1332
149159,1,38,408
160541,1,700,208
29407,1,997,1793
25550,1,911,1838
200077,1,1441,4
154303,1,48,303
182607,1,1199,117
115725,1,292,802
189725,1,364,86
7117,1,1286,1965
41399,2,2433,1605
98674,1,854,996
113667,2,2338,816
192968,1,291,75
20864,2,2486,1879
165905,1,634,193
97756,1,866,1009
41967,1,1223,1595
13685,1,724,1952
63545,1,988,1339
180443,1,1110,127
160544,1,703,208
119028,1,300,780
155658,2,2266,275
62495,1,993,1344
105736,1,85,867
98557,2,2395,998
45343,1,1283,1538
49342,1,1352,1470
139245,1,74,608
94970,1,894,1061
11356,1,916,1957
125286,1,685,741
68740,1,1151,1308
67504,1,1509,1316
35402,2,2454,1705
134670,1,125,690
195812,2,2263,54
70231,2,2399,1299
128156,2,2314,725
194036,1,357,71
28711,1,972,1802
140667,2,2278,581
128621,1,457,722
124355,1,378,746
112401,1,798,824
185374,1,1187,103
189978,1,291,85
104620,2,2387,884
106942,1,795,858
29408,1,998,1793
188348,1,335,90
149402,1,19,403
11046,1,1137,1958
44479,1,1269,1553
103562,2,2391,905
73975,1,1260,1278
75721,1,1267,1268
129849,1,594,717
67480,1,1132,1316
133189,1,578,703
115322,1,768,805
21665,1,769,1870
135024,1,134,683
156707,1,53,252
179493,1,117,131
93704,2,2389,1089
127429,1,124,728
169580,1,960,180
4493,1,936,1970
149214,1,40,407
194549,1,1264,68
164216,1,849,198
153446,2,2271,322
52013,1,1399,1426
50568,1,1374,1450
88081,1,1505,1193
119698,1,749,776
49067,2,2432,1475
163868,1,889,199
15757,1,1117,1947
46926,1,1294,1511
51582,2,2416,1433
21460,1,760,1872
159615,2,2265,212
64257,2,2416,1336
117656,1,284,789
176351,1,1030,146
14052,1,1276,1952
192101,1,291,78
133637,1,459,700
9038,1,725,1961
196175,1,1329,49
8843,1,1184,1962
114436,1,788,811
10696,1,1321,1959
57590,1,961,1362
98206,2,2400,1003
178755,1,1092,135
149813,1,22,395
160178,1,626,209
183744,1,1157,111
74947,1,1547,1273
76579,1,1291,1263
81446,1,1403,1231
9638,1,738,1960
132652,1,464,705
175628,2,2272,150
39299,1,1169,1640
29791,1,973,1787
173155,1,952,162
15219,1,1286,1949
132128,1,602,708
72019,2,2402,1289
153213,2,2268,327
108202,1,79,849
106579,1,81,860
83465,1,1562,1218
55304,2,2407,1378
152462,1,43,342
97966,1,873,1006
57125,1,918,1364
84571,1,1431,1211
76642,1,1562,1263
46965,2,2430,1511
142914,1,38,535
194588,1,1303,68
175168,1,1004,152
15748,1,1108,1947
68353,1,803,1310
108813,1,198,846
192721,1,322,76
20082,1,734,1889
36092,1,1121,1693
80042,2,2406,1241
179747,1,456,130
184136,1,1143,109
733,1,899,1985
86000,1,1427,1204
79658,1,1348,1243
164500,1,727,197
41864,2,2429,1597
80522,1,1353,1237
101747,2,2397,941
157697,1,62,232
158325,2,2281,219
195601,1,1306,56
60309,1,907,1352
190087,1,1226,85
176389,1,1068,146
185566,1,1193,102
138626,1,95,619
77879,1,1355,1255
2251,1,917,1977
141878,2,2287,557
83540,1,863,1217
113376,1,75,817
42933,1,1221,1579
31539,2,2457,1762
49653,2,2425,1465
53448,1,1436,1405
156672,1,68,253
95323,2,2398,1054
98114,1,879,1004
66994,1,1095,1319
181948,1,1131,120
117835,1,311,788
195768,1,1307,54
54646,2,2421,1388
162494,1,645,202
160058,1,790,210
169030,1,583,182
184819,1,1227,106
83752,1,1436,1216
6807,1,976,1965
26382,2,2473,1830
8181,1,1110,1963
107703,2,2373,853
132314,1,564,707
122719,1,374,756
102577,1,798,923
102742,1,816,920
86597,1,1439,1201
44842,2,2430,1547
87166,1,1445,1198
83972,2,2390,1215
46602,2,2436,1517
141604,1,46,562
35481,1,1098,1703
29368,2,2477,1794
19012,1,703,1906
30636,1,1025,1775
208,1,1374,1994
183142,1,1157,114
1991,1,928,1978
49493,1,1328,1467
162061,1,68,203
66075,1,1116,1325
149966,1,23,392
11576,1,1136,1957
81223,1,834,1232
64922,2,2408,1332
177311,1,88,141
117416,1,749,791
193200,1,247,74
27451,1,932,1818
143431,2,2273,526
188675,1,318,89
155136,1,65,286
127314,1,454,729
50976,1,1376,1443
140808,1,70,578
174527,1,483,155
77431,1,1348,1258
129150,2,2304,720
139198,1,86,609
161102,1,649,206
187322,1,188,93
52950,1,1421,1412
152438,2,2250,343
190389,1,381,84
27020,1,920,1823
157114,2,2280,245
93691,1,903,1089
141241,2,2291,570
194914,1,1303,64
51622,1,1380,1432
176390,1,1069,146
118107,1,111,786
19260,2,2480,1902
168578,1,616,184
173595,1,989,160
166308,1,797,192
37376,2,2449,1673
99506,1,849,984
160216,1,664,209
169593,2,2264,180
155321,1,62,282
136421,2,2308,658
162461,1,612,202
171515,2,2271,171
25150,1,827,1841
130609,1,548,714
57709,1,829,1361
75079,1,1276,1272
100954,2,2382,957
140535,1,48,583
181731,1,1123,121
167702,1,535,187
164208,1,841,198
128416,1,436,723
146058,1,16,473
165206,1,610,195
9987,1,1160,1960
153317,1,53,324
157955,2,2279,227
147475,2,2272,444
69746,2,2405,1302
175133,1,496,152
149474,1,39,402
102908,2,2384,917
92507,2,2388,1115
176934,1,462,143
163674,1,695,199
140612,2,2273,582
92356,1,902,1118
105305,1,101,872
157024,1,56,246
54813,1,1445,1385
157613,1,70,234
129803,1,548,717
88083,1,1507,1193
109852,2,2368,840
16541,1,1257,1945
191008,1,1228,82
20446,1,753,1884
95316,2,2391,1054
150540,1,41,381
128760,1,115,721
6593,1,762,1965
156066,2,2260,266
193516,1,285,73
109441,1,177,842
45164,1,1273,1541
101427,1,817,947
104493,2,2370,886
12370,1,764,1955
193503,1,272,73
42632,1,1224,1584
128597,1,433,722
144810,1,34,498
168984,1,537,182
131442,1,622,711
74513,1,1242,1275
11710,1,1270,1957
61904,1,924,1346
98034,1,870,1005
155088,1,66,287
100009,2,2387,975
56945,1,946,1365
190911,1,290,82
8702,1,1043,1962
179282,1,117,132
6284,1,1102,1966
9576,1,1330,1961
126110,1,633,736
32790,1,1058,1744
11218,1,1309,1958
57528,1,899,1362
95985,1,907,1040
5055,1,1338,1969
47569,1,1298,1500
99892,1,826,977
66693,1,1098,1321
194242,1,1269,70
195024,2,2254,63
29049,2,2459,1798
162296,1,810,203
80793,1,847,1235
185495,1,164,102
174062,2,2283,158
6577,1,746,1965
29637,2,2464,1790
183555,1,1169,112
96723,2,2393,1026
102936,1,806,916
149605,2,2270,400
4806,1,852,1969
36334,1,1118,1689
167252,1,854,189
181913,1,1096,120
29790,1,972,1787
146996,1,36,454
68679,1,811,1308
79039,1,1329,1247
136824,1,93,650
172741,1,507,164
193964,2,2272,72
168489,1,527,184
192811,1,1266,76
198216,1,1355,25
105284,2,2383,873
42254,2,2448,1591
41370,1,1204,1605
124618,1,703,745
52637,1,1386,1416
124077,1,416,748
192776,1,377,76
165815,1,544,193
178023,1,453,138
123132,1,725,754
99988,1,817,975
152276,1,58,346
193687,2,2269,73
48612,2,2440,1483
27406,2,2461,1819
157379,1,67,239
130753,1,433,713
183101,1,423,114
115353,2,2341,805
40643,1,1192,1617
63850,1,1504,1338
55414,1,1464,1376
74560,1,1289,1275
3098,1,917,1974
71701,1,1157,1290
122205,1,127,759
86752,1,858,1200
74741,1,1291,1274
126740,1,129,732
20417,1,724,1884
181397,1,95,122
153842,1,62,313
133515,1,523,701
163135,2,2280,201
172365,1,516,166
41871,2,2436,1597
35683,1,1123,1700
75679,1,813,1268
23979,1,833,1851
129944,1,128,716
92767,1,899,1109
196236,1,1313,48
169218,1,543,181
75346,1,813,1270
886,1,1357,1984
179190,1,1110,133
176342,1,1021,146
193229,1,276,74
92971,2,2392,1105
144991,2,2281,495
81448,1,1405,1231
102394,1,810,927
106148,1,804,864
138542,1,68,620
114215,1,251,812
23984,1,838,1851
189829,2,2276,86
39695,2,2452,1634
183059,1,140,114
176631,1,1095,145
178203,1,109,137
126648,1,642,733
164851,1,668,196
165814,1,543,193
153746,1,63,315
193437,1,206,73
5710,1,943,1967
70954,1,800,1294
7681,1,1200,1964
187739,1,366,92
120721,1,729,769
78059,1,1584,1254
76986,1,1573,1261
158257,1,70,220
115408,1,261,804
109796,1,211,840
15999,1,1036,1946
85441,1,1482,1207
1811,2,2486,1979
166827,1,574,190
138494,1,75,621
184031,2,2283,110
112673,1,265,822
189694,1,333,86
85279,1,1532,1208
170137,1,885,177
25945,1,915,1834
129439,1,462,718
194715,1,1275,66
30639,1,1028,1775
192803,1,1258,76
95445,1,908,1051
109785,1,200,840
92248,2,2405,1121
4719,1,765,1969
6719,1,888,1965
18327,1,699,1919
97731,2,2402,1010
190514,1,194,83
84155,2,2403,1214
94285,1,899,1076
111162,2,2356,832
42694,1,1225,1583
98896,1,863,993
84423,1,1451,1212
191202,1,281,81
51422,2,2435,1436
89135,1,879,1182
76021,1,822,1266
139077,1,81,611
160325,1,773,209
161172,1,719,206
87669,1,866,1195
128498,1,634,723
157237,1,69,242
115058,2,2342,807
153302,2,2265,325
68580,1,1148,1309
195167,1,1293,61
21280,1,776,1874
37166,1,1142,1676
94695,1,895,1067
49441,1,1334,1468
96838,2,2397,1024
112833,1,271,821
99584,2,2400,983
83589,1,1433,1217
130273,1,473,715
43779,1,1253,1565
145590,2,2266,483
20041,2,2482,1890
101766,1,809,940
184580,1,1187,107
100849,1,829,959
198266,1,1405,25
159821,1,813,211
12781,1,720,1954
149703,2,2265,398
179859,2,2263,130
124801,2,2309,744
124323,1,108,746
124139,2,2314,748
133918,1,566,699
101169,2,2402,953
52960,2,2413,1412
130922,1,602,713
86487,1,1521,1202
22568,1,798,1862
18606,1,705,1914
58957,1,1021,1357
93994,2,2403,1083
5762,1,995,1967
183020,2,2283,115
114603,2,2343,810
79352,1,1340,1245
22181,1,764,1865
87808,2,2398,1195
10642,1,1267,1959
91101,1,904,1145
67750,1,1097,1314
128286,1,620,724
62179,1,938,1345
200383,2,2259,0
127230,2,2316,730
15624,2,2496,1948
158667,1,676,216
8758,1,1099,1962
160647,1,806,208
126418,1,420,734
138767,1,62,616
16127,1,1164,1946
148546,1,20,420
73254,1,1535,1282
119824,1,732,775
140889,1,48,576
80909,2,2407,1235
148239,2,2254,427
45776,1,1272,1530
169480,1,578,180
88099,1,1523,1193
131494,1,133,710
153115,2,2262,329
145802,2,2272,479
45154,1,1263,1541
28033,1,958,1811
125462,1,688,740
37138,2,2454,1677
186427,1,177,97
101584,2,2382,944
72652,1,1236,1285
108240,1,120,849
135317,2,2301,678
179716,1,425,130
200114,1,1408,3
64765,1,798,1332
52955,1,1426,1412
93491,2,2406,1094
73446,1,1291,1281
63513,2,2418,1340
54044,2,2425,1397
6128,1,946,1966
75032,1,1229,1272
190352,1,344,84
27637,1,961,1816
97631,1,873,1011
22940,1,784,1859
195694,1,1316,55
144304,2,2271,509
98322,1,868,1001
77013,2,2409,1261
184079,1,376,109
189811,2,2258,86
45201,2,2442,1541
127526,1,638,728
10047,1,1220,1960
69285,2,2411,1305
133739,1,561,700
36676,2,2445,1684
129043,1,469,720
111895,1,241,827
176573,1,1037,145
146375,2,2266,467
82348,1,1398,1225
122495,2,2338,758
73938,1,1223,1278
178817,2,2279,135
54597,1,1426,1388
128545,2,2319,723
108076,1,124,850
191867,1,351,79
25096,1,887,1842
66080,1,1121,1325
36655,1,1134,1684
136134,2,2294,663
106093,1,107,864
1510,1,863,1980
115758,1,760,802
155695,1,68,274
52424,2,2430,1420
179392,1,1102,132
110601,1,219,835
13088,1,1203,1954
98150,1,843,1003
32489,1,1044,1748
133347,1,544,702
245,1,1371,1993
92465,2,2392,1116
112991,1,273,820
60103,1,1002,1353
79970,1,1367,1241
66561,1,1122,1322
85891,1,1519,1205
86788,1,1439,1200
54522,2,2429,1390
18066,1,712,1924
7653,1,1172,1964
39039,2,2436,1645
140207,1,69,590
5107,1,749,1968
108266,1,146,849
133576,1,584,701
43574,2,2437,1569
107930,1,137,851
103181,2,2384,912
124313,2,2327,747
38675,2,2439,1651
77250,1,1319,1259
49189,2,2436,1473
184713,1,388,106
125232,1,421,741
143710,2,2282,521
116005,1,275,800
66163,1,811,1324
191880,1,364,79
101589,2,2387,944
69078,1,1513,1306
45095,1,1261,1542
47350,1,1309,1504
43400,2,2440,1572
2017,1,954,1978
151878,1,63,354
84262,1,1460,1213
122139,1,726,760
191117,1,196,81
127847,1,455,726
38640,1,1156,1651
131631,1,572,710
2819,1,927,1975
132629,1,129,705
30044,2,2470,1784
37351,1,1148,1673
117970,1,294,787
91436,1,902,1138
59334,1,823,1355
192898,1,221,75
46484,2,2442,1519
33161,1,1073,1739
149893,2,2251,394
106648,1,150,860
109826,1,800,840
26577,1,946,1828
135349,1,122,677
177420,1,1037,141
82924,1,857,1221
20582,1,743,1882
7983,1,912,1963
8581,1,922,1962
69854,1,1197,1301
40884,1,1201,1613
179139,1,1059,133
195412,1,1288,58
165371,1,867,195
103164,1,817,912
92071,1,893,1124
433,1,1347,1988
141945,1,60,555
193179,1,226,74
20005,1,722,1890
161501,1,707,205
46273,1,1304,1522
74036,1,1553,1278
179611,1,1117,131
144523,1,36,504
161654,1,860,205
144208,2,2273,511
77423,1,1340,1258
173113,1,495,162
1185,1,914,1982
189259,1,229,87
17184,1,733,1939
141322,2,2268,568
20092,1,744,1889
37009,2,2454,1679
192350,1,244,77
47567,2,2444,1501
101453,2,2400,947
11476,1,1036,1957
52809,1,1418,1414
68255,1,1132,1311
198514,1,1375,22
12601,1,1168,1955
74070,2,2411,1278
645,2,2496,1986
183686,1,395,111
184025,2,2277,110
36934,2,2446,1680
48367,1,1342,1487
131320,1,500,711
92127,1,903,1123
142274,1,47,548
110059,1,165,838
132798,1,610,705
103441,2,2371,907
32779,1,1047,1744
2587,1,1327,1976
80183,2,2399,1240
134184,1,520,697
175798,1,1060,149
178424,1,110,136
76755,1,1306,1262
29883,1,1000,1786
112823,1,261,821
61147,1,934,1349
147410,1,36,445
266,1,1352,1992
15404,1,1096,1948
36065,2,2454,1694
111642,2,2357,829
120880,1,731,768
72753,1,805,1284
17029,2,2498,1942
28337,1,963,1807
99471,1,814,984
40689,2,2452,1617
145838,2,2258,478
12200,1,1235,1956
131803,1,508,709
24230,1,848,1849
78653,1,1581,1250
50131,1,1367,1457
117731,1,757,789
161948,1,810,204
17074,2,2482,1941
33101,1,1081,1740
173564,1,958,160
54346,1,1433,1392
120400,1,718,771
85143,1,864,1208
28173,1,948,1809
94334,1,902,1075
30083,1,1006,1783
158114,1,65,223
143958,2,2276,516
192845,2,2263,76
34131,1,1094,1725
78013,1,1345,1254
143671,1,35,521
66634,1,800,1321
56640,1,843,1366
9014,1,1355,1962
3683,1,820,1972
49138,1,1326,1473
40375,2,2432,1622
16167,1,1204,1946
74503,1,1232,1275
42652,1,1244,1584
159672,1,664,211
18392,1,709,1918
59812,1,1009,1354
110489,2,2353,836
145414,1,29,486
112885,2,2354,821
52957,2,2410,1412
57863,1,983,1361
122203,1,125,759
141065,1,69,573
27547,1,951,1817
111981,1,85,826
171443,1,939,171
163523,1,58,199
39796,2,2437,1632
168479,1,84,184
143011,2,2288,534
166544,1,587,191
160678,1,837,208
83077,1,861,1220
24776,2,2466,1845
107597,1,121,853
77623,2,2396,1257
100440,2,2408,967
22263,2,2478,1865
70055,1,1546,1300
45807,1,1303,1530
173824,1,1027,159
59885,2,2409,1354
158485,1,52,217
91057,1,911,1146
43709,1,1240,1566
66035,1,1076,1325
135292,1,122,678
166839,1,586,190
37815,1,1151,1665
124635,2,2312,745
130098,1,568,716
118933,1,724,781
189661,1,300,86
182082,1,399,119
108490,1,783,848
30256,1,984,1780
193066,1,1245,75
114642,1,96,809
112299,1,95,824
56744,1,947,1366
28924,1,956,1799
174742,1,503,154
108042,1,88,850
40061,1,1186,1627
185293,1,148,103
41900,1,1217,1596
178460,1,448,136
187777,1,1201,92
44267,2,2433,1557
117739,1,765,789
184522,1,400,107
5085,2,2488,1969
196982,1,1336,39
1351,1,895,1981
3718,1,855,1972
28714,1,975,1802
24889,1,898,1844
166938,1,841,190
170829,1,948,174
156915,1,52,248
64628,1,1029,1333
152341,2,2254,345
116519,1,764,797
131131,1,557,712
32257,1,1028,1751
64560,1,1512,1334
44519,1,1253,1552
89297,1,887,1179
191095,1,174,81
164467,1,694,197
195135,1,1261,61
21592,1,794,1871
191272,1,351,81
184720,1,395,106
35775,1,1101,1698
160758,1,625,207
91842,1,894,1129
81499,2,2399,1231
171589,1,521,170
93420,1,908,1095
171138,1,83,172
12435,1,1002,1955
41331,1,1224,1606
187261,2,2280,94
187813,1,1237,92
38009,2,2436,1662
39037,2,2434,1645
76143,1,1568,1266
199445,2,2246,12
116351,1,748,798
178224,1,434,137
113251,1,217,818
16593,2,2498,1945
199622,2,2257,10
106216,1,109,863
161103,1,650,206
151981,2,2253,352
157153,2,2269,244
110388,1,168,836
142699,2,2277,540
43361,1,1239,1572
140460,1,73,585
144652,1,23,501
120519,1,355,770
170931,1,497,173
49469,2,2419,1468
179229,2,2264,133
137526,1,105,638
174669,1,76,154
73800,1,1268,1279
125530,1,131,739
30075,1,998,1783
94358,2,2399,1075
122807,2,2320,756
98985,2,2403,992
76993,1,1580,1261
117955,1,110,787
194756,2,2253,66
33526,2,2449,1734
173672,1,72,159
59878,2,2402,1354
127308,1,448,729
137416,1,111,640
189130,1,1252,88
117273,1,761,792
5131,1,773,1968
99346,1,823,986
44242,1,1261,1557
55566,1,881,1374
108585,1,133,847
93905,2,2406,1085
98100,1,865,1004
53897,2,2423,1399
94064,1,908,1081
37821,1,1157,1665
82439,2,2410,1225
145727,1,31,480
135571,1,121,673
72392,1,806,1286
110223,1,167,837
28485,1,962,1805
81350,2,2399,1232
98742,1,850,995
19983,1,700,1890
152380,1,61,344
92562,2,2397,1114
60052,1,951,1353
63557,1,1000,1339
133385,1,582,702
62626,2,2412,1344
190118,1,1257,85
142758,2,2287,539
126347,2,2307,735
183157,1,1172,114
9352,1,1106,1961
79197,1,1336,1246
31495,1,1014,1762
122392,1,373,758
22247,1,830,1865
32844,1,1039,1743
16140,1,1177,1946
59252,1,1467,1356
143054,2,2278,533
99627,2,2386,982
116815,1,758,795
119110,1,750,780
150448,1,50,383
190156,1,148,84
156592,2,2273,255
95148,2,2407,1058
184014,2,2266,110
109285,1,180,843
193842,1,335,72
80771,1,825,1235
128462,1,598,723
20447,1,754,1884
197327,1,1353,35
27870,1,951,1813
55736,2,2409,1373
164887,1,704,196
149236,2,2269,407
85365,1,868,1207
111650,2,2365,829
22440,1,788,1863
101961,1,812,936
93154,2,2391,1101
188040,1,369,91
59368,1,857,1355
194152,1,306,70
143219,2,2280,530
61535,1,1473,1348
21432,1,732,1872
58676,1,1462,1358
83899,1,1425,1215
145728,1,32,480
196239,1,1316,48
100826,1,806,959
62268,1,1027,1345
26077,2,2474,1833
146568,2,2260,463
63525,1,807,1339
50942,2,2426,1444
78216,2,2395,1253
80750,2,2395,1236
26417,1,888,1829
86663,1,1505,1201
26426,1,897,1829
46883,1,1309,1512
101511,1,802,945
28367,2,2464,1807
151085,1,41,370
147749,2,2270,438
36470,1,1131,1687
151647,2,2258,359
185938,1,1205,100
92852,1,892,1107
22307,1,773,1864
79306,1,824,1245
22771,2,2480,1861
157390,2,2266,239
131226,2,2317,712
47428,1,1329,1503
73279,1,1560,1282
151527,1,42,361
1920,1,857,1978
176737,1,481,144
59656,1,853,1354
117788,1,94,788
87712,1,1465,1195
75586,1,1296,1269
134738,2,2302,689
81672,1,834,1229
22900,2,2475,1860
188404,1,391,90
26296,1,869,1830
41531,1,1197,1602
87944,1,1532,1194
109456,1,192,842
170151,1,899,177
126814,1,630,732
19954,1,737,1891
80997,1,1396,1234
194222,1,1249,70
46032,1,1298,1526
139356,1,68,606
193656,1,1287,73
13049,1,1164,1954
47398,1,1299,1503
32647,1,1059,1746
140105,1,67,592
32728,1,1068,1745
114412,1,764,811
130111,1,581,716
180453,1,1120,127
154585,1,53,297
98111,1,876,1004
114757,2,2343,809
140712,2,2273,580
185751,1,1196,101
73989,1,1274,1278
35136,1,1109,1709
25581,2,2480,1838
26599,2,2482,1828
85450,1,1491,1207
25142,2,2479,1842
48251,2,2418,1489
105435,2,2371,871
103381,1,814,908
95490,1,906,1050
111374,1,188,830
139685,1,54,600
56175,1,838,1369
183168,1,1183,114
50486,1,1352,1451
197540,2,2262,33
173668,2,2284,160
184253,1,120,108
57010,2,2421,1365
192865,1,188,75
13374,1,1041,1953
143367,2,2264,527
109684,2,2364,841
140427,2,2285,586
124913,1,661,743
64630,1,1031,1333
188363,1,350,90
181521,1,1124,122
173177,1,974,162
99516,2,2391,984
44454,2,2445,1554
176132,1,1007,147
71521,1,815,1291
92584,1,900,1113
5321,1,963,1968
112597,1,86,822
106608,1,110,860
113126,1,250,819
121413,1,110,764
89419,2,2396,1177
178530,1,1074,136
94830,1,892,1064
114302,2,2345,812
169943,1,910,178
110583,1,201,835
152964,1,68,332
194516,1,349,68
30386,2,2476,1779
121873,1,108,761
143521,1,48,524
64145,1,1033,1336
126895,2,2324,732
166411,1,900,192
37621,1,1131,1668
14308,1,1133,1951
75455,1,1548,1270
103398,2,2381,908
46779,2,2427,1514
125209,1,398,741
21731,1,733,1869
160908,1,775,207
111077,1,199,832
198191,2,2263,26
1813,2,2488,1979
191913,1,1243,79
181366,1,1174,123
66108,1,1515,1325
107989,1,792,851
37497,2,2453,1671
12575,1,1142,1955
87171,1,1450,1198
134393,2,2302,696
52820,2,2413,1414
118819,1,762,782
141362,1,57,567
99171,1,856,989
83440,1,1442,1218
33740,2,2451,1731
65975,2,2416,1326
18269,1,697,1920
133837,1,485,699
60969,1,1029,1350
122784,1,714,756
185473,1,142,102
185233,1,1232,104
155309,1,50,282
104028,2,2378,895
75362,1,829,1270
115591,1,301,803
74283,1,816,1276
17129,2,2478,1940
118899,1,319,781
116749,1,278,795
108855,2,2360,846
52264,1,1397,1422
85882,1,1510,1205
158668,1,677,216
77487,2,2410,1258
47372,2,2425,1504
7012,1,1181,1965
185538,1,405,102
67020,1,1121,1319
77030,1,819,1260
66484,1,807,1322
134386,2,2295,696
113484,1,775,817
49461,1,1354,1468
67933,1,1120,1313
56600,2,2417,1367
107694,2,2364,853
6969,1,1138,1965
119547,1,743,777
111490,2,2367,830
187075,1,234,94
152145,2,2264,349
172178,1,512,167
9496,1,1250,1961
77885,1,1558,1255
171992,1,523,168
47487,2,2422,1502
126699,1,693,733
39411,1,1166,1638
77913,2,2390,1255
184703,1,378,106
90919,2,2404,1149
82111,2,2392,1227
176764,1,1016,144
191703,1,187,79
59093,1,871,1356
32462,2,2466,1749
124062,1,401,748
136793,2,2282,651
36027,1,1116,1694
122087,1,379,760
132400,1,119,706
67324,1,1127,1317
70951,2,2416,1295
72807,1,1211,1284
85,1,1364,1997
184576,1,1183,107
42149,1,1223,1592
150377,1,30,384
6833,1,1002,1965
6125,1,943,1966
49439,1,1332,1468
110677,1,78,834
163940,1,573,198
175042,2,2271,153
140191,1,53,590
77103,1,1323,1260
47990,1,1319,1493
71251,1,1232,1293
49196,1,1325,1472
45358,2,2428,1538
170681,2,2280,175
20503,1,737,1883
93786,1,906,1087
97977,1,884,1006
177294,2,2275,142
130401,1,601,715
164559,1,786,197
101685,2,2384,942
35267,2,2440,1707
103976,2,2376,896
191602,1,1226,80
85339,2,2412,1208
4999,1,1282,1969
176755,1,1007,144
198225,1,1364,25
94268,2,2401,1077
147688,2,2255,439
191850,1,334,79
116401,2,2343,798
23539,2,2469,1855
127053,2,2312,731
143567,1,39,523
123349,1,120,752
96390,1,905,1032
123379,1,374,752
132784,1,596,705
169567,1,947,180
52433,1,1378,1419
86964,1,1427,1199
14876,2,2497,1950
106132,1,788,864
171367,1,498,171
155116,2,2280,287
200260,1,1413,1
58556,1,902,1358
184900,1,161,105
62187,1,946,1345
66917,1,1528,1320
162133,1,647,203
180191,1,1066,128
95429,1,892,1051
79085,1,1375,1247
81060,2,2411,1234
24925,1,825,1843
90210,2,2393,1162
75267,1,1303,1271
171516,2,2272,171
166014,1,841,193
167870,1,916,187
76417,1,1292,1264
145661,1,16,481
113840,2,2356,815
170551,1,545,175
91891,1,897,1128
168227,1,532,185
155247,2,2269,284
38737,2,2439,1650
14904,1,736,1949
187722,1,292,92
36235,2,2438,1691
104890,2,2381,879
189747,1,386,86
54350,1,1437,1392
78382,2,2412,1252
48710,2,2426,1481
105116,2,2367,875
134816,1,128,687
74844,1,1217,1273
38965,1,1177,1646
82965,1,1416,1221
172510,1,81,165
3982,1,775,1971
27813,2,2462,1814
197139,1,1325,37
192390,1,284,77
128820,1,451,721
59479,1,968,1355
92978,2,2399,1105
191679,1,163,79
15325,1,1017,1948
161104,1,651,206
7751,1,1270,1964
98743,1,851,995
6371,1,1189,1966
86455,1,1489,1202
39728,1,1196,1633
103901,1,796,897
17453,1,706,1934
170257,2,2281,177
180339,1,118,127
98809,1,846,994
171123,1,68,172
172931,1,506,163
39318,1,1188,1640
114805,1,241,808
41001,1,1196,1611
14609,1,1054,1950
46207,1,1297,1523
25848,1,912,1835
29344,1,1005,1794
42251,2,2445,1591
29535,1,987,1791
69046,1,1157,1306
145729,1,33,480
44298,1,1260,1556
